4, 0.1252904375143089
6, 0.1888428603463126
8, 0.23369859875808174
10, 0.27258604847366996
12, 0.31468202189505234
14, 0.48651934633970484
16, 0.655147125041907
18, 1.0671024779946379
20, 1.5057781058101654
22, 2.0278459045529473
24.000000000000014, 2.6181276769914206
26, 3.56789966976514
28, 4.593589555341694
30, 5.487137037596355
32, 6.797948167920268
34, 8.275157643634856
36, 9.57405104832391
38, 10.371986545929175
40, 10.650030407989917
42, 10.793976226291505
44, 11.317925996170302
46.000000000000014, 12.041947394407856
48.000000000000014, 12.691079863997302
50.000000000000014, 13.512469011998192
52.000000000000014, 14.27952974728376
54.000000000000014, 15.170387476349873
56.000000000000014, 16.195202595439383
58.00000000000004, 17.146537798510494
60.00000000000004, 17.970788668491764
62.00000000000004, 18.835414871695903
64.00000000000001, 19.557948590634325
66.00000000000001, 20.24143173102462
68.00000000000001, 21.154476901843367
70.00000000000001, 22.091211760739853
72.00000000000001, 22.857450137626387
74.00000000000001, 23.549018907492183
76.00000000000001, 24.34368231408787
78.00000000000001, 25.03150964797466
80.00000000000001, 25.68271916144205
82.00000000000001, 26.338342221464956
84.00000000000001, 27.0124897486063
86.00000000000001, 27.81723958523041
88.00000000000001, 28.48466869404939
90.00000000000001, 29.170461305648303
92.00000000000001, 29.88913210006625
94.00000000000001, 30.51039665648048
96.00000000000001, 31.15374149966364
98.00000000000001, 31.836000906013794
100.00000000000001, 32.414922984691344
102.00000000000001, 33.03856550774398
104.00000000000001, 33.65298976899647
106.00000000000001, 34.28057983903853
108.00000000000004, 34.92062843392347
110.00000000000004, 35.53707058177603
112.00000000000004, 36.105838722605604
114.00000000000001, 36.63135459097184
116.00000000000001, 37.229618207699566
118.00000000000001, 37.80213351790593
120.00000000000001, 38.39759580520037
122.00000000000001, 39.06607169917077
124.00000000000001, 39.69051907201762
126.00000000000001, 40.258170672432485
128, 40.7522346668011
130, 41.266161513950934
132, 41.75976810621899
134, 42.3154937439331
136, 42.89994921504814
138, 43.49069321492239
140, 44.0071416789573
142, 44.53155363702747
144, 45.05253788064212
146, 45.64239667319252
148, 46.218141280301886
150, 46.67756169232742
152, 47.208031423668
154, 47.66802215077205
156, 48.169405831436954
158, 48.652159398000364
160.00000000000006, 49.2366360764019
162.00000000000006, 49.742046215874524
164.00000000000006, 50.28106630074559
166, 50.806585880619224
168, 51.31113678762346
170, 51.79100058985722
172, 52.312580872045025
174, 52.81945871293551
176, 53.29762494743218
178, 53.81892433599879
180, 54.27988483034582
182, 54.74028281305874
184, 55.20069930107108
186, 55.66111596735759
188, 56.121532634032896
190, 56.58194930069965
192, 57.04236596737176
194, 57.50278263510963
196, 57.96319935710758
198, 58.423606035718635
200, 58.881848907712374
202, 59.343414515956795
204, 59.75442009794772
206, 60.2951248718224
208, 60.786570527797366
210, 61.375511387017355
212, 61.861237667024405
214, 62.42098003094196
216, 63.001476249722714
218, 63.461396794197185
220, 64.05099147770514
222, 64.5057841657071
224, 65.1072911821663
226, 65.54330123926995
228, 65.89722984424851
230, 66.28665918399699
232, 66.68191213726662
234, 67.08585724446576
236, 67.44581240887356
238, 67.88698582696108
240, 68.21888151145183
242, 68.63662899545001
244, 69.01111063596238
246, 69.4109030768837
248, 69.71111483487192
250, 70.04099164546797
252, 70.35211935849628
254, 70.66066692253413
256, 70.99636419409737
258, 71.29305095804388
260, 71.64434159978777
262, 71.95230131335278
264, 72.30162191384815
266, 72.64364199069023
268, 72.87754340899296
270, 73.17654821979973
272, 73.47407443239625
274, 73.7174292085915
276, 74.05829352871409
278, 74.27935043634311
280, 74.61424198287999
282.00000000000006, 74.93576164791479
284.00000000000006, 75.22321416465626
286.00000000000006, 75.45616786252876
288.00000000000006, 75.68843484735656
290.00000000000006, 76.0337571175832
292.00000000000006, 76.28697363879253
294, 76.70156091880702
296, 76.8678990461328
298, 77.11433180229646
300, 77.43595052609042
302, 77.6762851096156
304, 78.01172777225217
306, 78.26138840573394
308, 78.49098450391529
310, 78.71988375398772
312, 78.9468793587828
314, 79.17986272762815
316, 79.48019762255696
318, 79.7034985838071
320, 79.93180433432896
322, 80.15869509063218
324, 80.4571127204789
326, 80.68683690929464
328, 80.91701094477119
330, 81.14269181503441
332, 81.44013966404353
334, 81.67031026291065
336, 81.90052441805078
338, 82.13073265709262
340, 82.36106742606898
342, 82.61441465485011
344, 82.81936125122482
346, 83.11830415982523
348, 83.2746858601805
350, 83.57720911435476
352, 83.74212782961489
354, 84.09776043446006
356, 84.26488881124398
358, 84.44152072495422
360, 84.65721550588148
362, 84.89971951881661
364, 85.13348096342501
366, 85.35421742341603
368, 85.51655233524299
370, 85.75193007314381
372, 85.95078238200178
374, 86.13949916671875
376, 86.31654238137651
378, 86.51334075582807
380, 86.7148641834826
382, 86.88496588884816
